Genus,Species,Accession/Planting,Inventory Date,Status,Inventory Note,Measurement Date,Height,Height Unit,DBH,DBH Unit,Measurement Note,Location Details/Directions to Site,Inventory Latitude,Inventory Longitude
Carnegiea,gigantea,2013-0064-01-6,2/26/20 13:40,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:40,20.7,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4591276,-111.9430349
Carnegiea,gigantea,2013-0187-01-1,2/26/20 13:41,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:41,1.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4598988,-111.9443629
Carnegiea,gigantea,2013-0187-01-2,2/26/20 13:41,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:41,0.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4591355,-111.943954
Carnegiea,gigantea,2013-0187-01-3,2/26/20 13:40,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:40,1.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4600521,-111.9436955
Carnegiea,gigantea,2013-0187-01-4,2/26/20 13:41,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:41,0.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4599295,-111.9432518
Carnegiea,gigantea,2013-0187-01-5,2/26/20 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:44,2.67,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4598727,-111.9433317
Carnegiea,gigantea,2013-0187-01-6,2/26/20 13:41,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:41,0.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4596505,-111.9426155
Carnegiea,gigantea,2013-0187-01-7,2/26/20 13:41,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:41,1,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4594986,-111.9429794
Carnegiea,gigantea,2013-0187-01-8,2/26/20 13:41,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:41,3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4591163,-111.9432681
Carnegiea,gigantea,2013-0187-01-9,2/26/20 13:41,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:41,0.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4590887,-111.9432442
Carnegiea,gigantea,2013-0265-01-1,2/26/20 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:43,2.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4603056,-111.943357
Carnegiea,gigantea,2013-0265-01-10,2/26/20 13:45,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:45,5.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4615739,-111.9462053
Carnegiea,gigantea,2013-0265-01-11,2/26/20 13:38,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:38,3.1,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4604339,-111.9458329
Carnegiea,gigantea,2013-0265-01-2,2/26/20 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:43,3.1,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4603215,-111.9433497
Carnegiea,gigantea,2013-0265-01-3,2/26/20 13:38,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:38,6.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4604275,-111.9437429
Carnegiea,gigantea,2013-0265-01-4,2/26/20 13:38,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:38,9.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4604632,-111.943659
Carnegiea,gigantea,2013-0265-01-5,2/26/20 13:38,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:38,2.58,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4609748,-111.9438424
Carnegiea,gigantea,2013-0265-01-6,2/26/20 13:38,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:38,1.1,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4608269,-111.94455
Carnegiea,gigantea,2013-0265-01-7,2/26/20 13:38,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:38,5.7,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.461254,-111.9458396
Carnegiea,gigantea,2013-0265-01-8,2/26/20 13:38,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:38,2.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4613602,-111.9458395
Carnegiea,gigantea,2013-0265-01-9,2/26/20 13:47,Alive,"Didn't do well after transplant to butte. Saguaro Inventory 2020, VN, 2/26/20",2/26/20 13:47,0.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4588676,-111.9447295
Carnegiea,gigantea,2013-0266-01-11,2/26/20 13:40,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:40,18.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4615341,-111.9450014
Carnegiea,gigantea,2013-0266-01-12,2/26/20 13:38,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:38,12.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4616797,-111.9446205
Carnegiea,gigantea,2013-0266-01-13,2/26/20 13:40,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:40,5.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4615568,-111.9461912
Carnegiea,gigantea,2013-0266-01-14,2/26/20 13:38,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:38,14.7,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4603773,-111.9453004
Carnegiea,gigantea,2013-0266-01-16,2/26/20 13:38,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:38,3.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4598765,-111.9455082
Carnegiea,gigantea,2013-0266-01-17,2/26/20 13:38,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:38,5.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4597619,-111.9455784
Carnegiea,gigantea,2013-0266-01-18,2/26/20 13:38,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:38,5.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4597751,-111.9458181
Carnegiea,gigantea,2013-0266-01-19,2/26/20 13:39,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:39,6.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4603994,-111.9449443
Carnegiea,gigantea,2013-0266-01-2,2/26/20 13:40,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:40,17.1,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4614312,-111.9437159
Carnegiea,gigantea,2013-0266-01-20,2/26/20 13:40,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:40,5.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4597689,-111.9456311
Carnegiea,gigantea,2013-0266-01-3,2/26/20 13:39,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:39,3.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4609302,-111.9442764
Carnegiea,gigantea,2013-0266-01-4,2/26/20 13:39,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:39,18.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4606971,-111.9445809
Carnegiea,gigantea,2013-0266-01-5,2/26/20 13:38,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:38,5.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4610079,-111.9446182
Carnegiea,gigantea,2013-0266-01-6,2/26/20 13:38,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:38,7.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4610649,-111.9448183
Carnegiea,gigantea,2013-0266-01-7,2/26/20 13:38,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:38,6.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4610422,-111.9448468
Carnegiea,gigantea,2013-0266-01-9,2/26/20 13:38,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:38,20.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4614037,-111.9449372
Carnegiea,gigantea,2013-1093-01-1,2/26/20 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:42,1.54,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4603319,-111.9436452
Carnegiea,gigantea,2013-1313-01-2,2/26/20 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:42,4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4622037,-111.9466892
Carnegiea,gigantea,2013-1313-01-3,2/26/20 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:42,2.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4622019,-111.9466712
Carnegiea,gigantea,2014-0148-01-1,2/26/20 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:42,1.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4617433,-111.9475115
Carnegiea,gigantea,2014-0148-01-2,2/14/19 0:00,Alive,Inventoried; in propagation during full garden saguaro inventory of Feb 2019,2/24/15 0:00,2,inches,,inches,"0 arms, 0 buds",,,
Carnegiea,gigantea,2014-0148-01-3,2/26/20 13:47,Alive,"Recent frost damage. Saguaro Inventory 2020, VN, 2/26/20",2/26/20 13:47,0.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4592685,-111.9449155
Carnegiea,gigantea,2014-0148-01-4,2/26/20 13:45,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:45,1.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4607676,-111.9447309
Carnegiea,gigantea,2014-0148-01-5,2/26/20 13:46,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:46,0.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.459244,-111.9446149
Carnegiea,gigantea,2014-0148-01-6,2/26/20 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:47,0.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4590495,-111.9448365
Carnegiea,gigantea,2014-0148-01-7,2/26/20 13:46,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:46,0.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4594037,-111.944736
Carnegiea,gigantea,2014-0149-01-1,2/26/20 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:42,3.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4600966,-111.9428815
Carnegiea,gigantea,2014-0149-01-10,2/26/20 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:42,5.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4633479,-111.9433526
Carnegiea,gigantea,2014-0149-01-11,2/26/20 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:42,6.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4634929,-111.9433672
Carnegiea,gigantea,2014-0149-01-12,2/26/20 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:42,5.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4635058,-111.9433229
Carnegiea,gigantea,2014-0149-01-13,2/26/20 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:42,5.1,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4635511,-111.9433676
Carnegiea,gigantea,2014-0149-01-14,2/26/20 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:42,3.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4636363,-111.943469
Carnegiea,gigantea,2014-0149-01-15,2/26/20 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:42,3.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4636851,-111.9436647
Carnegiea,gigantea,2014-0149-01-16,2/26/20 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:42,4.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4637188,-111.9436585
Carnegiea,gigantea,2014-0149-01-17,2/26/20 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:42,2.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4637125,-111.9437173
Carnegiea,gigantea,2014-0149-01-18,2/26/20 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:42,4.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.463522,-111.9436732
Carnegiea,gigantea,2014-0149-01-19,2/26/20 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:42,3.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4635082,-111.9435755
Carnegiea,gigantea,2014-0149-01-2,2/26/20 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:42,2.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4602144,-111.9430503
Carnegiea,gigantea,2014-0149-01-20,2/26/20 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:42,2.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4634633,-111.9435476
Carnegiea,gigantea,2014-0149-01-22,2/26/20 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:42,4.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4635591,-111.9439421
Carnegiea,gigantea,2014-0149-01-23,2/26/20 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:42,3.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4628119,-111.9456617
Carnegiea,gigantea,2014-0149-01-24,2/26/20 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:42,3.54,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4600351,-111.9490371
Carnegiea,gigantea,2014-0149-01-25,2/26/20 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:42,4.31,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4600321,-111.9490069
Carnegiea,gigantea,2014-0149-01-26,2/26/20 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:43,4.31,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4599997,-111.949024
Carnegiea,gigantea,2014-0149-01-27,2/26/20 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:43,2.7,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4598067,-111.9496287
Carnegiea,gigantea,2014-0149-01-28,2/26/20 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:43,5.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4597878,-111.9496516
Carnegiea,gigantea,2014-0149-01-29,2/26/20 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:43,8.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4597728,-111.9496515
Carnegiea,gigantea,2014-0149-01-3,2/26/20 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:42,3.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4601471,-111.9436559
Carnegiea,gigantea,2014-0149-01-30,2/26/20 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:43,4.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4597554,-111.9497291
Carnegiea,gigantea,2014-0149-01-31,2/26/20 13:43,Alive,"Recent frost damage. Saguaro Inventory 2020, VN, 2/26/20",2/26/20 13:43,3.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4597972,-111.9497793
Carnegiea,gigantea,2014-0149-01-32,2/26/20 13:43,Alive,"Squishy at base. Saguaro Inventory 2020, VN, 2/26/20",2/26/20 13:43,2.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4597561,-111.9497881
Carnegiea,gigantea,2014-0149-01-4,2/26/20 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:42,5.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4631452,-111.9433314
Carnegiea,gigantea,2014-0149-01-5,2/26/20 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:42,5.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4631572,-111.9433478
Carnegiea,gigantea,2014-0149-01-6,2/26/20 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:42,4.1,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4631478,-111.9433771
Carnegiea,gigantea,2014-0149-01-7,2/26/20 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:42,5.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4632861,-111.9433704
Carnegiea,gigantea,2014-0149-01-9,2/26/20 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:42,4.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4632834,-111.9434025
Carnegiea,gigantea,2014-0159-01-1,2/26/20 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:43,2.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.460942,-111.9442757
Carnegiea,gigantea,2014-0329-01-1,2/26/20 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:43,4.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4603016,-111.9433918
Carnegiea,gigantea,2014-0329-01-2,2/26/20 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:43,3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4602832,-111.9433998
Carnegiea,gigantea,2014-0329-01-3,2/26/20 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:43,3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4603054,-111.9434334
Carnegiea,gigantea,2014-0561-01-1,2/15/18 0:00,Alive,Verify ID; Inventoried during annual DBG saguaro inventory kk 2/2018,,,,,,,,,
Carnegiea,gigantea,2014-0561-01-2,2/14/19 0:00,Alive,Inventoried; in propagation during full garden saguaro inventory of Feb 2019,,,,,,,,,
Carnegiea,gigantea,2014-0561-01-3,2/14/19 0:00,Alive,Inventoried; in propagation during full garden saguaro inventory of Feb 2019,,,,,,,,,
Carnegiea,gigantea,2014-0873-01-1,2/26/20 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:43,2.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4602096,-111.9432503
Carnegiea,gigantea,2014-0873-01-2,2/26/20 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:43,3.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.460222,-111.9431438
Carnegiea,gigantea,2014-0873-01-3,2/26/20 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:43,2.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.460135,-111.9432467
Carnegiea,gigantea,2014-0873-01-4,2/26/20 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:43,2.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4598664,-111.9427563
Carnegiea,gigantea,2014-0873-01-5,2/26/20 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:43,2.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.460032,-111.9432439
Carnegiea,gigantea,2014-0873-01-6,2/26/20 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:43,2.7,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4601595,-111.9429392
Carnegiea,gigantea,2014-0873-01-7,2/26/20 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:43,1.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4599112,-111.9428414
Carnegiea,gigantea,2014-0873-01-8,2/26/20 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:43,2.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4599497,-111.9427412
Carnegiea,gigantea,2014-0873-01-9,2/26/20 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:43,2.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4600375,-111.9426157
Carnegiea,gigantea,2014-0874-01-1,2/26/20 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:43,2.1,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.460071,-111.9432846
Carnegiea,gigantea,2015-0151-01-1,2/26/20 13:52,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:52,1.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",Papago Park; Desert Botanical Garden; 1201 N Galvin Parkway,33.4599091,-111.94302
Carnegiea,gigantea,2015-0151-01-11,2/26/20 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:43,2.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",Papago Park; Desert Botanical Garden; 1201 N Galvin Parkway,33.4601053,-111.9426047
Carnegiea,gigantea,2015-0151-01-12,2/26/20 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:44,0.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",Papago Park; Desert Botanical Garden; 1201 N Galvin Parkway,33.4599906,-111.9430205
Carnegiea,gigantea,2015-0151-01-13,2/26/20 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:43,0.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",Papago Park; Desert Botanical Garden; 1201 N Galvin Parkway,33.4598846,-111.9432381
Carnegiea,gigantea,2015-0151-01-14,2/26/20 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:43,0.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",Papago Park; Desert Botanical Garden; 1201 N Galvin Parkway,33.4594991,-111.9429792
Carnegiea,gigantea,2015-0151-01-15,2/26/20 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:44,0.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",Papago Park; Desert Botanical Garden; 1201 N Galvin Parkway,33.4594996,-111.9429809
Carnegiea,gigantea,2015-0151-01-16,2/26/20 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:44,0.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",Papago Park; Desert Botanical Garden; 1201 N Galvin Parkway,33.4587823,-111.9424668
Carnegiea,gigantea,2015-0151-01-17,2/26/20 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:44,1.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",Papago Park; Desert Botanical Garden; 1201 N Galvin Parkway,33.4583679,-111.9429335
Carnegiea,gigantea,2015-0151-01-18,2/26/20 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:44,2.1,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",Papago Park; Desert Botanical Garden; 1201 N Galvin Parkway,33.4595652,-111.9435857
Carnegiea,gigantea,2015-0151-01-19,2/26/20 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:44,1,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",Papago Park; Desert Botanical Garden; 1201 N Galvin Parkway,33.459898,-111.944363
Carnegiea,gigantea,2015-0151-01-2,2/26/20 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:47,0.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",Papago Park; Desert Botanical Garden; 1201 N Galvin Parkway,33.4592614,-111.9444353
Carnegiea,gigantea,2015-0151-01-20,2/19/20 0:00,Alive,Plant located during 2020 Saguaro Inventory with tag.  Was never mapped after it was found during 2015 Saguaro Inventory and subsequent inventories did not indicate its presence.  Mapped 2/2020,3/11/15 0:00,31,inches,,inches,0 arms. 0 buds.,Papago Park; Desert Botanical Garden; 1201 N Galvin Parkway,,
Carnegiea,gigantea,2015-0151-01-4,2/26/20 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:43,1.7,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",Papago Park; Desert Botanical Garden; 1201 N Galvin Parkway,33.4592357,-111.9475925
Carnegiea,gigantea,2015-0151-01-5,2/26/20 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:43,2.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",Papago Park; Desert Botanical Garden; 1201 N Galvin Parkway,33.4596742,-111.9475215
Carnegiea,gigantea,2015-0151-01-6,2/26/20 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:44,0.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",Papago Park; Desert Botanical Garden; 1201 N Galvin Parkway,33.4591596,-111.944394
